0,0.005
1,0.004
2,0.006
3,0.008
4,0.005
5,0.005
6,0.005
7,0.002
8,0.005
9,0.005
10,0.004
11,0.004
12,0.002
13,0.003
14,0.004
15,0.005
16,0.003
17,0.005
18,0.001
19,0.002
20,0.004
21,0.003
22,0.002
23,0.002
24,0.005
25,0.002
26,0.004
27,0.006
28,0.008
29,0.007
30,0.004
31,0.001
32,0.004
33,0.005
34,0.003
35,0.004
36,0.006
37,0.002
38,0.003
39,0.007
40,0.003
41,0.005
42,0.007
43,0.003
44,0.005
45,0.005
46,0.004
47,0.006
48,0.006
49,0.006
50,0.003
51,0.006
52,0.005
53,0.006
54,0.004
55,0.004
56,0.004
57,0.003
58,0.003
59,0.006
60,0.005
61,0.004
62,0.003
63,0.004
64,0.003
65,0.003
66,0.001
67,0.004
68,0.002
69,0.004
70,0.004
71,0.004
72,0.006
73,0.004
74,0.006
75,0.006
76,0.003
77,0.012
78,0.003
79,0.007
80,0.006
81,0.004
82,0.003
83,0.001
84,0.004
85,0.003
86,0.003
87,0.005
88,0.003
89,0.001
90,0.006
91,0.002
92,0.005
93,0.001
94,0.004
95,0.002
96,0.001
97,0.005
98,0.005
99,0.007
100,0.003
101,0.002
102,0.003
103,0.004
104,0.004
105,0.005
106,0.002
107,0.006
108,0.003
109,0.003
110,0.001
111,0.0
112,0.005
113,0.003
114,0.005
115,0.006
116,0.006
117,0.004
118,0.005
119,0.004
120,0.002
121,0.005
122,0.007
123,0.003
124,0.008
125,0.006
126,0.004
127,0.003
128,0.004
129,0.003
130,0.005
131,0.003
132,0.004
133,0.003
134,0.004
135,0.001
136,0.005
137,0.003
138,0.005
139,0.0
140,0.007
141,0.003
142,0.001
143,0.006
144,0.006
145,0.003
146,0.003
147,0.003
148,0.002
149,0.002
150,0.003
151,0.005
152,0.006
153,0.005
154,0.006
155,0.005
156,0.003
157,0.003
158,0.001
159,0.003
160,0.003
161,0.004
162,0.004
163,0.002
164,0.006
165,0.003
166,0.003
167,0.003
168,0.002
169,0.003
170,0.006
171,0.005
172,0.004
173,0.007
174,0.003
175,0.004
176,0.004
177,0.001
178,0.003
179,0.005
180,0.005
181,0.004
182,0.003
183,0.004
184,0.005
185,0.004
186,0.004
187,0.005
188,0.004
189,0.003
190,0.005
191,0.003
192,0.006
193,0.003
194,0.002
195,0.003
196,0.004
197,0.003
198,0.003
199,0.001
200,0.002
201,0.003
202,0.001
203,0.004
204,0.006
205,0.003
206,0.006
207,0.002
208,0.005
209,0.003
210,0.002
211,0.001
212,0.004
213,0.004
214,0.001
215,0.003
216,0.003
217,0.004
218,0.002
219,0.01
220,0.001
221,0.003
222,0.003
223,0.006
224,0.002
225,0.002
226,0.006
227,0.007
228,0.003
229,0.004
230,0.002
231,0.001
232,0.001
233,0.006
234,0.005
235,0.003
236,0.005
237,0.003
238,0.002
239,0.006
240,0.006
241,0.006
242,0.003
243,0.003
244,0.002
245,0.007
246,0.003
247,0.001
248,0.005
249,0.006
250,0.003
251,0.003
252,0.002
253,0.011
254,0.003
255,0.001
