0,0.0068359375
1,0.0029296875
2,0.0068359375
3,0.0078125
4,0.0029296875
5,0.001953125
6,0.0048828125
7,0.0048828125
8,0.0029296875
9,0.0009765625
10,0.0068359375
11,0.00390625
12,0.00390625
13,0.005859375
14,0.00390625
15,0.0029296875
16,0.0087890625
17,0.0087890625
18,0.005859375
19,0.0048828125
20,0.00390625
21,0.0009765625
22,0.0068359375
23,0.0029296875
24,0.0048828125
25,0.0
26,0.0048828125
27,0.001953125
28,0.0009765625
29,0.0029296875
30,0.0009765625
31,0.001953125
32,0.005859375
33,0.0068359375
34,0.0048828125
35,0.0068359375
36,0.0029296875
37,0.00390625
38,0.0107421875
39,0.00390625
40,0.00390625
41,0.0029296875
42,0.0029296875
43,0.0029296875
44,0.0009765625
45,0.001953125
46,0.0068359375
47,0.00390625
48,0.005859375
49,0.005859375
50,0.0048828125
51,0.0009765625
52,0.0
53,0.00390625
54,0.0009765625
55,0.0048828125
56,0.0029296875
57,0.00390625
58,0.00390625
59,0.00390625
60,0.0009765625
61,0.0029296875
62,0.00390625
63,0.0048828125
64,0.0068359375
65,0.00390625
66,0.001953125
67,0.00390625
68,0.0029296875
69,0.005859375
70,0.00390625
71,0.001953125
72,0.009765625
73,0.0029296875
74,0.0009765625
75,0.0029296875
76,0.0029296875
77,0.0048828125
78,0.0078125
79,0.00390625
80,0.001953125
81,0.00390625
82,0.00390625
83,0.005859375
84,0.005859375
85,0.00390625
86,0.0068359375
87,0.0048828125
88,0.0048828125
89,0.0048828125
90,0.0
91,0.001953125
92,0.0029296875
93,0.0048828125
94,0.0048828125
95,0.0068359375
96,0.0048828125
97,0.00390625
98,0.0048828125
99,0.001953125
100,0.0048828125
101,0.005859375
102,0.00390625
103,0.00390625
104,0.001953125
105,0.0029296875
106,0.0029296875
107,0.0029296875
108,0.001953125
109,0.001953125
110,0.0048828125
111,0.00390625
112,0.005859375
113,0.001953125
114,0.00390625
115,0.001953125
116,0.0029296875
117,0.0029296875
118,0.0029296875
119,0.0068359375
120,0.0029296875
121,0.00390625
122,0.0029296875
123,0.00390625
124,0.0029296875
125,0.0029296875
126,0.00390625
127,0.001953125
128,0.005859375
129,0.001953125
130,0.00390625
131,0.0048828125
132,0.0048828125
133,0.00390625
134,0.0029296875
135,0.0048828125
136,0.0048828125
137,0.0048828125
138,0.0009765625
139,0.0068359375
140,0.0029296875
141,0.0029296875
142,0.001953125
143,0.005859375
144,0.005859375
145,0.001953125
146,0.00390625
147,0.0078125
148,0.0048828125
149,0.0068359375
150,0.00390625
151,0.0078125
152,0.0048828125
153,0.00390625
154,0.0029296875
155,0.001953125
156,0.00390625
157,0.0048828125
158,0.0009765625
159,0.00390625
160,0.0009765625
161,0.001953125
162,0.00390625
163,0.0068359375
164,0.00390625
165,0.005859375
166,0.0048828125
167,0.001953125
168,0.0029296875
169,0.0029296875
170,0.001953125
171,0.0029296875
172,0.0029296875
173,0.0029296875
174,0.00390625
175,0.00390625
176,0.0029296875
177,0.0068359375
178,0.0048828125
179,0.001953125
180,0.00390625
181,0.0029296875
182,0.0107421875
183,0.0009765625
184,0.0048828125
185,0.0009765625
186,0.001953125
187,0.0068359375
188,0.00390625
189,0.0048828125
190,0.0029296875
191,0.0029296875
192,0.0029296875
193,0.005859375
194,0.00390625
195,0.0029296875
196,0.001953125
197,0.0048828125
198,0.001953125
199,0.0029296875
200,0.0029296875
201,0.0078125
202,0.0009765625
203,0.0009765625
204,0.0
205,0.0048828125
206,0.0029296875
207,0.0029296875
208,0.0009765625
209,0.001953125
210,0.001953125
211,0.0029296875
212,0.0078125
213,0.001953125
214,0.0048828125
215,0.0078125
216,0.00390625
217,0.00390625
218,0.0068359375
219,0.00390625
220,0.00390625
221,0.00390625
222,0.0048828125
223,0.00390625
224,0.0009765625
225,0.005859375
226,0.0029296875
227,0.0029296875
228,0.0068359375
229,0.0048828125
230,0.0029296875
231,0.0009765625
232,0.0029296875
233,0.001953125
234,0.0029296875
235,0.0009765625
236,0.0029296875
237,0.00390625
238,0.005859375
239,0.0048828125
240,0.0048828125
241,0.001953125
242,0.005859375
243,0.005859375
244,0.0078125
245,0.0029296875
246,0.0009765625
247,0.0078125
248,0.0029296875
249,0.00390625
250,0.00390625
251,0.005859375
252,0.0078125
253,0.001953125
254,0.001953125
255,0.001953125
