0,0.92274469
1,0.00932065
2,0.00932065
3,0.00009415
4,0.00932065
5,0.00009415
6,0.00009415
7,0.00000095
8,0.00932065
9,0.00009415
10,0.00009415
11,0.00000095
12,0.00009415
13,0.00000095
14,0.00000095
15,0.00000001
16,0.00932065
17,0.00009415
18,0.00009415
19,0.00000095
20,0.00009415
21,0.00000095
22,0.00000095
23,0.00000001
24,0.00009415
25,0.00000095
26,0.00000095
27,0.00000001
28,0.00000095
29,0.00000001
30,0.00000001
31,0.00000000
32,0.00932065
33,0.00009415
34,0.00009415
35,0.00000095
36,0.00009415
37,0.00000095
38,0.00000095
39,0.00000001
40,0.00009415
41,0.00000095
42,0.00000095
43,0.00000001
44,0.00000095
45,0.00000001
46,0.00000001
47,0.00000000
48,0.00009415
49,0.00000095
50,0.00000095
51,0.00000001
52,0.00000095
53,0.00000001
54,0.00000001
55,0.00000000
56,0.00000095
57,0.00000001
58,0.00000001
59,0.00000000
60,0.00000001
61,0.00000000
62,0.00000000
63,0.00000000
64,0.00932065
65,0.00009415
66,0.00009415
67,0.00000095
68,0.00009415
69,0.00000095
70,0.00000095
71,0.00000001
72,0.00009415
73,0.00000095
74,0.00000095
75,0.00000001
76,0.00000095
77,0.00000001
78,0.00000001
79,0.00000000
80,0.00009415
81,0.00000095
82,0.00000095
83,0.00000001
84,0.00000095
85,0.00000001
86,0.00000001
87,0.00000000
88,0.00000095
89,0.00000001
90,0.00000001
91,0.00000000
92,0.00000001
93,0.00000000
94,0.00000000
95,0.00000000
96,0.00009415
97,0.00000095
98,0.00000095
99,0.00000001
100,0.00000095
101,0.00000001
102,0.00000001
103,0.00000000
104,0.00000095
105,0.00000001
106,0.00000001
107,0.00000000
108,0.00000001
109,0.00000000
110,0.00000000
111,0.00000000
112,0.00000095
113,0.00000001
114,0.00000001
115,0.00000000
116,0.00000001
117,0.00000000
118,0.00000000
119,0.00000000
120,0.00000001
121,0.00000000
122,0.00000000
123,0.00000000
124,0.00000000
125,0.00000000
126,0.00000000
127,0.00000000
128,0.00932065
129,0.00009415
130,0.00009415
131,0.00000095
132,0.00009415
133,0.00000095
134,0.00000095
135,0.00000001
136,0.00009415
137,0.00000095
138,0.00000095
139,0.00000001
140,0.00000095
141,0.00000001
142,0.00000001
143,0.00000000
144,0.00009415
145,0.00000095
146,0.00000095
147,0.00000001
148,0.00000095
149,0.00000001
150,0.00000001
151,0.00000000
152,0.00000095
153,0.00000001
154,0.00000001
155,0.00000000
156,0.00000001
157,0.00000000
158,0.00000000
159,0.00000000
160,0.00009415
161,0.00000095
162,0.00000095
163,0.00000001
164,0.00000095
165,0.00000001
166,0.00000001
167,0.00000000
168,0.00000095
169,0.00000001
170,0.00000001
171,0.00000000
172,0.00000001
173,0.00000000
174,0.00000000
175,0.00000000
176,0.00000095
177,0.00000001
178,0.00000001
179,0.00000000
180,0.00000001
181,0.00000000
182,0.00000000
183,0.00000000
184,0.00000001
185,0.00000000
186,0.00000000
187,0.00000000
188,0.00000000
189,0.00000000
190,0.00000000
191,0.00000000
192,0.00009415
193,0.00000095
194,0.00000095
195,0.00000001
196,0.00000095
197,0.00000001
198,0.00000001
199,0.00000000
200,0.00000095
201,0.00000001
202,0.00000001
203,0.00000000
204,0.00000001
205,0.00000000
206,0.00000000
207,0.00000000
208,0.00000095
209,0.00000001
210,0.00000001
211,0.00000000
212,0.00000001
213,0.00000000
214,0.00000000
215,0.00000000
216,0.00000001
217,0.00000000
218,0.00000000
219,0.00000000
220,0.00000000
221,0.00000000
222,0.00000000
223,0.00000000
224,0.00000095
225,0.00000001
226,0.00000001
227,0.00000000
228,0.00000001
229,0.00000000
230,0.00000000
231,0.00000000
232,0.00000001
233,0.00000000
234,0.00000000
235,0.00000000
236,0.00000000
237,0.00000000
238,0.00000000
239,0.00000000
240,0.00000001
241,0.00000000
242,0.00000000
243,0.00000000
244,0.00000000
245,0.00000000
246,0.00000000
247,0.00000000
248,0.00000000
249,0.00000000
250,0.00000000
251,0.00000000
252,0.00000000
253,0.00000000
254,0.00000000
255,0.00000000
